,tweet_id,retweet_count,favorite_count
1548,687664829264453632,505,1921
1549,687494652870668288,570,1880
1550,687480748861947905,236,1585
1551,687476254459715584,527,1967
1552,687460506001633280,540,2042
1553,687399393394311168,610,1871
1554,687317306314240000,9075,19949
1555,687312378585812992,1875,4316
1556,687127927494963200,2242,5382
1557,687124485711986689,499,2155
1558,687109925361856513,2430,5735
1559,687102708889812993,966,2321
1560,687096057537363968,600,2220
1561,686947101016735744,3156,8548
1562,686760001961103360,1364,3483
1563,686749460672679938,1439,3436
1564,686730991906516992,1188,4094
1565,686683045143953408,789,2792
1566,686618349602762752,1351,3671
1567,686606069955735556,538,1871
1568,686394059078897668,682,1721
1569,686386521809772549,869,3223
1570,686377065986265092,556,2185
1571,686358356425093120,662,2159
1572,686286779679375361,1645,3963
1573,686050296934563840,723,2193
1574,686035780142297088,115,1142
1575,686034024800862208,1132,3059
1576,686007916130873345,405,2458
1577,686003207160610816,617,1808
1578,685973236358713344,516,2079
1579,685943807276412928,585,1616
1580,685906723014619143,2846,7429
1581,685681090388975616,123,2011
1582,685667379192414208,559,2339
1583,685663452032069632,1438,3198
1584,685641971164143616,771,2916
1585,685547936038666240,15437,32611
1586,685532292383666176,1145,3008
1587,685325112850124800,3923,9360
1588,685321586178670592,628,2625
1589,685315239903100929,1030,3283
1590,685307451701334016,438,2051
1591,685268753634967552,1187,3063
1592,685198997565345792,661,2324
1593,685169283572338688,1412,4068
1594,684969860808454144,364,2367
1595,684959798585110529,3085,6763
1596,684940049151070208,1036,3185
1597,684926975086034944,456,3459
1598,684914660081053696,1435,3480
1599,684902183876321280,522,1855
1600,684880619965411328,799,2068
1601,684830982659280897,21419,34668
1602,684800227459624960,990,2713
1603,684594889858887680,3461,8812
1604,684588130326986752,1391,4075
1605,684567543613382656,1197,2985
1606,684538444857667585,940,2622
1607,684481074559381504,1157,3852
1608,684460069371654144,557,1958
1609,684241637099323392,3241,8058
1610,684225744407494656,206,1216
1611,684222868335505415,1351,3779
1612,684200372118904832,1022,2129
1613,684195085588783105,505,1887
1614,684188786104872960,1159,3461
1615,684177701129875456,658,1993
1616,684147889187209216,1497,2954
1617,684122891630342144,463,1986
1618,684097758874210310,1414,4074
1619,683857920510050305,1112,3768
1620,683852578183077888,340,1916
1621,683849932751646720,952,2581
1622,683834909291606017,1096,2597
1623,683828599284170753,1055,2764
1624,683773439333797890,1332,3313
1625,683742671509258241,3258,6402
1626,683515932363329536,2852,7256
1627,683498322573824003,953,3144
1628,683481228088049664,987,2629
1629,683462770029932544,664,2404
1630,683449695444799489,1584,3846
1631,683391852557561860,2373,7558
1632,683357973142474752,904,2878
1633,683142553609318400,1031,2841
1634,683111407806746624,899,3370
1635,683098815881154561,650,2144
1636,683078886620553216,557,1971
1637,683030066213818368,730,2144
1638,682962037429899265,16344,36422
1639,682808988178739200,167,1760
1640,682788441537560576,1096,2449
1641,682750546109968385,429,1503
1642,682697186228989953,355,1303
1643,682662431982772225,1066,3028
1644,682638830361513985,590,2058
1645,682429480204398592,1140,3402
1646,682406705142087680,1744,7473
1647,682393905736888321,659,2213
1648,682389078323662849,453,1640
1649,682303737705140231,960,3023
1650,682259524040966145,1186,4091
1651,682242692827447297,1147,3210
1652,682088079302213632,9737,18035
1653,682059653698686977,1659,4882
1654,682047327939461121,922,3158
1655,682032003584274432,1977,6505
1656,682003177596559360,1503,3087
1657,681981167097122816,1020,2779
1658,681891461017812993,805,2440
1659,681694085539872773,4011,12664
1660,681679526984871937,433,1753
1661,681654059175129088,914,2611
1662,681610798867845120,459,1878
1663,681579835668455424,1280,3514
1664,681523177663676416,5685,14128
1665,681340665377193984,275,1629
1666,681339448655802368,4034,9177
1667,681320187870711809,730,2613
1668,681302363064414209,1793,3891
1669,681297372102656000,941,3178
1670,681281657291280384,1087,3197
1671,681261549936340994,267,1443
1672,681242418453299201,523,1471
1673,681231109724700672,479,2380
1674,681193455364796417,1456,3652
1675,680970795137544192,646,2393
1676,680959110691590145,1979,4532
1677,680940246314430465,1039,3168
1678,680934982542561280,429,2065
1679,680913438424612864,612,2375
1680,680889648562991104,358,1743
1681,680836378243002368,1300,3423
1682,680805554198020098,657,2133
1683,680801747103793152,808,2353
1684,680798457301471234,1016,2815
1685,680609293079592961,689,2598
1686,680583894916304897,1315,3580
1687,680497766108381184,1882,4183
1688,680494726643068929,480,1699
1689,680473011644985345,735,2513
1690,680440374763077632,494,1428
1691,680221482581123072,290,1450
1692,680206703334408192,1150,2799
1693,680191257256136705,492,2114
1694,680176173301628928,1529,3844
1695,680161097740095489,724,2292
1696,680145970311643136,1715,3564
1697,680130881361686529,927,2255
1698,680115823365742593,892,2681
1699,680100725817409536,1351,3525
1700,680085611152338944,8853,12654
1701,680070545539371008,848,2550
1702,679877062409191424,641,1962
1703,679872969355714560,652,2158
1704,679862121895714818,607,2421
1705,679854723806179328,1207,2810
1706,679844490799091713,749,2335
1707,679828447187857408,13784,35744
1708,679777920601223168,1085,3054
1709,679736210798047232,778,2066
1710,679729593985699840,811,2141
1711,679722016581222400,459,1639
1712,679530280114372609,2050,4724
1713,679527802031484928,711,2601
1714,679511351870550016,1245,3312
1715,679503373272485890,1441,3122
1716,679475951516934144,626,2063
1717,679462823135686656,18453,31088
1718,679405845277462528,1181,2334
1719,679158373988876288,7892,20939
1720,679148763231985668,1010,2732
1721,679132435750195208,1135,2930
1722,679111216690831360,2535,5865
1723,679062614270468097,7919,16679
1724,679047485189439488,654,2211
1725,679001094530465792,1197,2781
1726,678991772295516161,1132,2262
1727,678969228704284672,449,1618
1728,678800283649069056,881,2520
1729,678798276842360832,1140,3396
1730,678774928607469569,885,2763
1731,678767140346941444,1330,3465
1732,678764513869611008,465,1604
1733,678755239630127104,3209,6977
1734,678740035362037760,1644,3691
1735,678708137298427904,2376,5501
1736,678675843183484930,1427,2809
1737,678643457146150913,397,2007
1738,678446151570427904,1507,3930
1739,678424312106393600,2485,5371
1740,678410210315247616,1766,4132
1741,678399652199309312,31070,77826
1742,678396796259975168,407,1561
1743,678389028614488064,413,1835
1744,678380236862578688,889,2391
1745,678341075375947776,526,1697
1746,678334497360859136,248,1284
1747,678278586130948096,5958,11221
1748,678255464182861824,357,1561
1749,678023323247357953,374,1874
1750,678021115718029313,6190,13354
1751,677961670166224897,1646,3350
1752,677918531514703872,397,1316
1753,677895101218201600,2022,4729
1754,677716515794329600,959,2991
1755,677700003327029250,1415,3319
1756,677698403548192770,311,1207
1757,677687604918272002,829,2440
1758,677673981332312066,1463,3267
1759,677662372920729601,929,1912
1760,677644091929329666,780,1817
1761,677573743309385728,686,2089
1762,677565715327688705,453,1275
1763,677557565589463040,1122,2397
1764,677547928504967168,3593,6800
1765,677530072887205888,223,1043
1766,677335745548390400,1730,2980
1767,677334615166730240,279,1315
1768,677331501395156992,231,1062
1769,677328882937298944,1464,3563
1770,677314812125323265,520,1609
1771,677301033169788928,391,1207
1772,677269281705472000,690,1935
1773,677228873407442944,1596,3468
1774,677187300187611136,896,2684
1775,676975532580409345,1042,2713
1776,676957860086095872,795,2190
1777,676949632774234114,385,1275
1778,676948236477857792,844,2110
1779,676946864479084545,359,1692
1780,676942428000112642,730,2022
1781,676936541936185344,4792,12425
1782,676916996760600576,1766,2913
1783,676897532954456065,707,2198
1784,676864501615042560,690,2047
1785,676821958043033607,15139,22367
1786,676819651066732545,647,1777
1787,676811746707918848,413,1389
1788,676776431406465024,1970,4877
1789,676617503762681856,932,2818
1790,676613908052996102,195,1054
1791,676606785097199616,419,1843
1792,676603393314578432,373,1133
1793,676593408224403456,2100,4443
1794,676590572941893632,118,891
1795,676588346097852417,758,2248
1796,676582956622721024,266,1160
1797,676575501977128964,1088,2515
1798,676533798876651520,538,1826
1799,676496375194980353,519,1479
1800,676470639084101634,4533,11305
1801,676440007570247681,644,1680
1802,676430933382295552,335,1362
1803,676263575653122048,526,2028
1804,676237365392908289,280,1177
1805,676219687039057920,30135,74377
1806,676215927814406144,557,1688
1807,676191832485810177,1003,2222
1808,676146341966438401,642,1865
1809,676121918416756736,1125,2101
1810,676101918813499392,1132,2748
1811,676098748976615425,1377,2917
1812,676089483918516224,425,1275
1813,675898130735476737,556,1567
1814,675891555769696257,828,2066
1815,675888385639251968,927,2303
1816,675878199931371520,1357,4065
1817,675870721063669760,548,1576
1818,675853064436391936,1250,2610
1819,675849018447167488,138,915
1820,675845657354215424,849,2206
1821,675822767435051008,519,1477
1822,675820929667219457,229,1017
1823,675798442703122432,3305,9951
1824,675781562965868544,452,1582
1825,675740360753160193,330,1130
1826,675710890956750848,788,1826
1827,675707330206547968,659,1914
1828,675706639471788032,92,626
1829,675534494439489536,397,1773
1830,675531475945709568,369,1150
1831,675522403582218240,278,1011
1832,675517828909424640,451,1249
1833,675501075957489664,5638,16633
1834,675497103322386432,1243,3035
1835,675489971617296384,573,1254
1836,675483430902214656,945,1787
1837,675432746517426176,551,1473
1838,675372240448454658,500,1631
1839,675362609739206656,222,1021
1840,675354435921575936,16187,31459
1841,675349384339542016,2189,3787
1842,675334060156301312,1240,2670
1843,675166823650848770,1530,3456
1844,675153376133427200,2482,6032
1845,675149409102012420,1623,3627
1846,675147105808306176,223,911
1847,675146535592706048,285,1141
1848,675145476954566656,860,2059
1849,675135153782571009,464,1263
1850,675113801096802304,759,1880
1851,675111688094527488,243,927
1852,675109292475830276,1093,2698
1853,675047298674663426,309,1030
1854,675015141583413248,1139,2610
1855,675006312288268288,213,946
1856,675003128568291329,448,1505
1857,674999807681908736,1066,2165
1858,674805413498527744,343,833
1859,674800520222154752,819,2907
1860,674793399141146624,1047,2420
1861,674790488185167872,241,1065
1862,674788554665512960,203,786
1863,674781762103414784,1148,1936
1864,674774481756377088,452,1073
1865,674767892831932416,752,1760
1866,674764817387900928,229,767
1867,674754018082705410,425,1319
1868,674752233200820224,447,1415
1869,674743008475090944,527,1350
1870,674742531037511680,49,467
1871,674739953134403584,373,1058
1872,674737130913071104,84,622
1873,674690135443775488,455,1104
1874,674670581682434048,619,1551
1875,674664755118911488,238,883
1876,674646392044941312,472,1381
1877,674644256330530816,260,993
1878,674638615994089473,559,1631
1879,674632714662858753,551,1451
1880,674606911342424069,93,906
1881,674468880899788800,1946,5996
1882,674447403907457024,345,1028
1883,674436901579923456,369,1073
1884,674422304705744896,522,1376
1885,674416750885273600,131,667
1886,674410619106390016,441,1157
1887,674394782723014656,550,1459
1888,674372068062928900,303,825
1889,674330906434379776,72,545
1890,674318007229923329,500,1361
1891,674307341513269249,6669,10932
1892,674291837063053312,5614,14135
1893,674271431610523648,702,1510
1894,674269164442398721,221,880
1895,674265582246694913,806,1576
1896,674262580978937856,432,1260
1897,674255168825880576,520,1406
1898,674082852460433408,161,734
1899,674075285688614912,271,956
1900,674063288070742018,2097,6128
1901,674053186244734976,1237,3164
1902,674051556661161984,468,1395
1903,674045139690631169,612,1350
1904,674042553264685056,121,689
1905,674038233588723717,401,1064
1906,674036086168010753,197,820
1907,674024893172875264,1172,1712
1908,674019345211760640,290,1085
1909,674014384960745472,609,1499
1910,674008982932058114,339,1150
1911,673956914389192708,914,1876
1912,673919437611909120,354,1123
1913,673906403526995968,1556,3044
1914,673887867907739649,243,902
1915,673716320723169284,715,2963
1916,673715861853720576,1970,3406
1917,673711475735838725,285,1000
1918,673709992831262724,259,802
1919,673708611235921920,274,1030
1920,673707060090052608,376,1058
1921,673705679337693185,391,1213
1922,673700254269775872,540,1372
1923,673697980713705472,1878,3804
1924,673689733134946305,615,1668
1925,673688752737402881,473,1213
1926,673686845050527744,413,1376
1927,673680198160809984,440,1313
1928,673662677122719744,349,1202
1929,673656262056419329,225,692
1930,673636718965334016,344,1056
1931,673612854080196609,686,1534
1932,673583129559498752,341,1146
1933,673580926094458881,263,798
1934,673576835670777856,539,1333
1935,673363615379013632,290,984
1936,673359818736984064,642,1391
1937,673355879178194945,548,1442
1938,673352124999274496,515,1596
1939,673350198937153538,199,722
1940,673345638550134785,1202,2412
1941,673343217010679808,258,929
1942,673342308415348736,546,1215
1943,673320132811366400,7501,12882
1944,673317986296586240,244,845
1945,673295268553605120,3024,7204
1946,673270968295534593,346,1033
1947,673240798075449344,686,1367
1948,673213039743795200,799,2145
1949,673148804208660480,595,1624
1950,672997845381865473,677,1889
1951,672995267319328768,273,910
1952,672988786805112832,272,949
1953,672984142909456390,517,1206
1954,672980819271634944,960,1748
1955,672975131468300288,860,1605
1956,672970152493887488,340,913
1957,672968025906282496,515,1269
1958,672964561327235073,614,1369
1959,672902681409806336,468,1311
1960,672898206762672129,403,867
1961,672884426393653248,803,1480
1962,672877615439593473,334,993
1963,672834301050937345,537,1258
1964,672828477930868736,464,1202
1965,672640509974827008,300,941
1966,672622327801233409,464,1239
1967,672614745925664768,553,1177
1968,672609152938721280,372,1066
1969,672604026190569472,382,1062
1970,672594978741354496,586,1280
1971,672591762242805761,322,912
1972,672591271085670400,177,694
1973,672538107540070400,345,989
1974,672523490734551040,160,605
1975,672488522314567680,411,1066
1976,672482722825261057,568,1080
1977,672481316919734272,123,690
1978,672475084225949696,667,1389
1979,672466075045466113,507,1298
1980,672272411274932228,3198,6175
1981,672267570918129665,585,1425
1982,672264251789176834,321,1089
1983,672256522047614977,1463,2701
1984,672254177670729728,705,1378
1985,672248013293752320,570,1667
1986,672245253877968896,147,656
1987,672239279297454080,305,860
1988,672231046314901505,958,1748
1989,672222792075620352,203,756
1990,672205392827572224,1096,2167
1991,672169685991993344,351,979
1992,672160042234327040,339,838
1993,672139350159835138,657,1666
1994,672125275208069120,1084,2284
1995,672095186491711488,353,957
1996,672082170312290304,346,905
1997,672068090318987265,487,1238
1998,671896809300709376,3975,8143
1999,671891728106971137,543,1259
2000,671882082306625538,1319,3306
2001,671879137494245376,634,1351
2002,671874878652489728,523,1200
2003,671866342182637568,470,1076
2004,671855973984772097,416,864
2005,671789708968640512,3293,6755
2006,671768281401958400,472,1150
2007,671763349865160704,854,1602
2008,671744970634719232,720,1296
2009,671743150407421952,226,722
2010,671735591348891648,718,1384
2011,671729906628341761,4130,8120
2012,671561002136281088,6875,12213
2013,671550332464455680,200,867
2014,671547767500775424,562,1293
2015,671544874165002241,998,1874
2016,671542985629241344,536,1045
2017,671538301157904385,369,893
2018,671536543010570240,386,1115
2019,671533943490011136,548,979
2020,671528761649688577,246,806
2021,671520732782923777,502,1338
2022,671518598289059840,283,910
2023,671511350426865664,671,1525
2024,671504605491109889,3374,6682
2025,671497587707535361,424,884
2026,671488513339211776,453,957
2027,671486386088865792,184,556
2028,671485057807351808,223,730
2029,671390180817915904,708,1379
2030,671362598324076544,286,1059
2031,671357843010908160,146,384
2032,671355857343524864,113,465
2033,671347597085433856,407,920
2034,671186162933985280,198,700
2035,671182547775299584,320,1074
2036,671166507850801152,328,837
2037,671163268581498880,1037,1570
2038,671159727754231808,76,352
2039,671154572044468225,206,681
2040,671151324042559489,143,638
2041,671147085991960577,202,640
2042,671141549288370177,621,1100
2043,671138694582165504,376,882
2044,671134062904504320,181,714
2045,671122204919246848,2377,3331
2046,671115716440031232,738,1303
2047,671109016219725825,413,1094
2048,670995969505435648,280,1062
2049,670842764863651840,8246,23582
2050,670840546554966016,183,561
2051,670838202509447168,656,1061
2052,670833812859932673,115,422
2053,670832455012716544,206,699
2054,670826280409919488,3856,5272
2055,670823764196741120,176,741
2056,670822709593571328,91,581
2057,670815497391357952,1460,3036
2058,670811965569282048,256,1075
2059,670807719151067136,464,1116
2060,670804601705242624,910,1872
2061,670803562457407488,84,329
2062,670797304698376195,223,707
2063,670792680469889025,260,788
2064,670789397210615808,224,631
2065,670786190031921152,192,571
2066,670783437142401025,365,790
2067,670782429121134593,730,1486
2068,670780561024270336,274,760
2069,670778058496974848,70,319
2070,670764103623966721,400,1037
2071,670755717859713024,101,424
2072,670733412878163972,488,916
2073,670727704916926465,338,798
2074,670717338665226240,458,1143
2075,670704688707301377,353,737
2076,670691627984359425,231,564
2077,670679630144274432,269,718
2078,670676092097810432,39,237
2079,670668383499735048,4753,10195
2080,670474236058800128,703,1445
2081,670468609693655041,82,341
2082,670465786746662913,515,932
2083,670452855871037440,194,528
2084,670449342516494336,618,1153
2085,670444955656130560,1882,6428
2086,670442337873600512,189,620
2087,670435821946826752,487,1011
2088,670434127938719744,614,1345
2089,670433248821026816,106,316
2090,670428280563085312,585,1322
2091,670427002554466305,150,498
2092,670421925039075328,601,1248
2093,670420569653809152,299,593
2094,670417414769758208,305,546
2095,670411370698022913,845,1929
2096,670408998013820928,208,531
2097,670403879788544000,144,408
2098,670385711116361728,192,541
2099,670374371102445568,253,717
2100,670361874861563904,61,316
2101,670338931251150849,101,407
2102,670319130621435904,1154,3720
2103,670303360680108032,124,416
2104,670290420111441920,269,666
2105,670093938074779648,316,985
2106,670086499208155136,241,669
2107,670079681849372674,1158,2121
2108,670073503555706880,747,1491
2109,670069087419133954,225,597
2110,670061506722140161,315,730
2111,670055038660800512,309,636
2112,670046952931721218,162,618
2113,670040295598354432,105,719
2114,670037189829525505,258,568
2115,670003130994700288,85,317
2116,669993076832759809,79,311
2117,669972011175813120,148,424
2118,669970042633789440,54,289
2119,669942763794931712,150,483
2120,669926384437997569,92,361
2121,669923323644657664,53,225
2122,669753178989142016,375,772
2123,669749430875258880,63,252
2124,669684865554620416,86,492
2125,669683899023405056,102,370
2126,669682095984410625,128,339
2127,669680153564442624,268,640
2128,669661792646373376,410,775
2129,669625907762618368,1709,3357
2130,669603084620980224,343,908
2131,669597912108789760,142,491
2132,669583744538451968,874,1427
2133,669573570759163904,132,418
2134,669571471778410496,963,1520
2135,669567591774625800,53,226
2136,669564461267722241,117,372
2137,669393256313184256,70,344
2138,669375718304980992,690,1266
2139,669371483794317312,169,472
2140,669367896104181761,143,439
2141,669363888236994561,216,595
2142,669359674819481600,113,353
2143,669354382627049472,1216,2569
2144,669353438988365824,246,600
2145,669351434509529089,170,413
2146,669328503091937280,397,972
2147,669327207240699904,114,549
2148,669324657376567296,197,475
2149,669216679721873412,386,1145
2150,669214165781868544,151,420
2151,669203728096960512,443,958
2152,669037058363662336,297,627
2153,669015743032369152,353,712
2154,669006782128353280,233,552
2155,669000397445533696,6041,19969
2156,668994913074286592,212,423
2157,668992363537309700,321,715
2158,668989615043424256,313,641
2159,668988183816871936,438,865
2160,668986018524233728,156,527
2161,668981893510119424,286,515
2162,668979806671884288,330,765
2163,668975677807423489,552,1243
2164,668967877119254528,21,139
2165,668960084974809088,230,674
2166,668955713004314625,67,264
2167,668932921458302977,55,250
2168,668902994700836864,95,303
2169,668892474547511297,141,384
2170,668872652652679168,287,504
2171,668852170888998912,152,432
2172,668826086256599040,127,418
2173,668815180734689280,249,537
2174,668779399630725120,350,675
2175,668655139528511488,207,498
2176,668645506898350081,503,835
2177,668643542311546881,502,835
2178,668641109086707712,514,1021
2179,668636665813057536,467,994
2180,668633411083464705,1520,2666
2181,668631377374486528,302,678
2182,668627278264475648,108,300
2183,668625577880875008,121,365
2184,668623201287675904,713,1360
2185,668620235289837568,38,190
2186,668614819948453888,302,588
2187,668587383441514497,1017,1588
2188,668567822092664832,49,231
2189,668544745690562560,215,489
2190,668542336805281792,200,432
2191,668537837512433665,67,244
2192,668528771708952576,211,440
2193,668507509523615744,98,311
2194,668496999348633600,124,391
2195,668484198282485761,220,411
2196,668480044826800133,139,436
2197,668466899341221888,484,852
2198,668297328638447616,281,600
2199,668291999406125056,29,231
2200,668286279830867968,129,481
2201,668274247790391296,222,783
2202,668268907921326080,222,531
2203,668256321989451776,569,1232
2204,668248472370458624,453,922
2205,668237644992782336,2685,5899
2206,668226093875376128,96,284
2207,668221241640230912,186,494
2208,668204964695683073,184,532
2209,668190681446379520,190,616
2210,668171859951755264,183,464
2211,668154635664932864,294,474
2212,668142349051129856,265,550
2213,668113020489474048,223,640
2214,667937095915278337,754,1194
2215,667924896115245057,108,281
2216,667915453470232577,53,199
2217,667911425562669056,282,470
2218,667902449697558528,359,818
2219,667886921285246976,1016,1780
2220,667885044254572545,448,778
2221,667878741721415682,112,375
2222,667873844930215936,384,598
2223,667866724293877760,977,2885
2224,667861340749471744,74,231
2225,667832474953625600,59,283
2226,667806454573760512,464,1007
2227,667801013445750784,92,314
2228,667793409583771648,311,669
2229,667782464991965184,233,395
2230,667773195014021121,52,223
2231,667766675769573376,204,418
2232,667728196545200128,143,363
2233,667724302356258817,306,459
2234,667550904950915073,32,0
2235,667550882905632768,32,0
2236,667549055577362432,2125,5497
2237,667546741521195010,116,324
2238,667544320556335104,494,815
2239,667538891197542400,61,194
2240,667534815156183040,495,780
2241,667530908589760512,224,445
2242,667524857454854144,1055,1611
2243,667517642048163840,181,350
2244,667509364010450944,2009,6467
2245,667502640335572993,211,512
2246,667495797102141441,251,498
2247,667491009379606528,211,501
2248,667470559035432960,90,242
2249,667455448082227200,56,182
2250,667453023279554560,84,297
2251,667443425659232256,543,746
2252,667437278097252352,223,427
2253,667435689202614272,79,294
2254,667405339315146752,211,445
2255,667393430834667520,52,184
2256,667369227918143488,153,350
2257,667211855547486208,224,464
2258,667200525029539841,245,581
2259,667192066997374976,92,363
2260,667188689915760640,375,709
2261,667182792070062081,5803,13573
2262,667177989038297088,51,183
2263,667176164155375616,431,580
2264,667174963120574464,73,233
2265,667171260800061440,77,210
2266,667165590075940865,1056,2546
2267,667160273090932737,59,242
2268,667152164079423490,15918,45274
2269,667138269671505920,2053,4344
2270,667119796878725120,122,317
2271,667090893657276420,117,316
2272,667073648344346624,112,379
2273,667070482143944705,14,79
2274,667065535570550784,42,159
2275,667062181243039745,49,207
2276,667044094246576128,46,174
2277,667012601033924608,211,421
2278,666996132027977728,84,230
2279,666983947667116034,916,2421
2280,666837028449972224,517,762
2281,666835007768551424,75,200
2282,666826780179869698,87,241
2283,666817836334096384,236,482
2284,666804364988780544,85,218
2285,666786068205871104,455,710
2286,666781792255496192,177,363
2287,666776908487630848,161,328
2288,666739327293083650,61,221
2289,666701168228331520,203,406
2290,666691418707132416,45,173
2291,666649482315059201,578,1056
2292,666644823164719104,76,220
2293,666454714377183233,199,486
2294,666447344410484738,18,97
2295,666437273139982337,42,114
2296,666435652385423360,47,158
2297,666430724426358785,177,294
2298,666428276349472768,76,154
2299,666421158376562688,105,294
2300,666418789513326592,42,113
2301,666411507551481857,295,408
2302,666407126856765440,32,99
2303,666396247373291520,75,156
2304,666373753744588802,83,172
2305,666362758909284353,516,721
2306,666353288456101888,64,197
2307,666345417576210432,128,274
2308,666337882303524864,83,180
2309,666293911632134144,317,465
2310,666287406224695296,60,135
2311,666273097616637952,70,160
2312,666268910803644416,32,96
2313,666104133288665088,5940,13549
2314,666102155909144576,11,70
2315,666099513787052032,58,142
2316,666094000022159362,66,153
2317,666082916733198337,41,103
2318,666073100786774016,145,296
2319,666071193221509120,52,135
2320,666063827256086533,195,447
2321,666058600524156928,53,105
2322,666057090499244032,124,268
2323,666055525042405380,219,406
2324,666051853826850816,771,1119
2325,666050758794694657,51,124
2326,666049248165822465,40,96
2327,666044226329800704,130,270
2328,666033412701032449,41,112
2329,666029285002620928,42,120
2330,666020888022790149,460,2395
